event_id,game,player,sportsbook,american_odds,quote_time,snapshot_time,prediction_time
17885cb8dcade8f6c3bce14b2de805e8,WAS@PHI,Elijah Moore,betonlineag,1400,2026-09-13T19:19:35+00:00,2026-09-13T19:20:36+00:00,2026-09-13T19:25:00+00:00
17885cb8dcade8f6c3bce14b2de805e8,WAS@PHI,Luke McCaffrey,betonlineag,1300,2026-09-13T19:19:35+00:00,2026-09-13T19:20:36+00:00,2026-09-13T19:25:00+00:00
17885cb8dcade8f6c3bce14b2de805e8,WAS@PHI,Darius Cooper,betonlineag,1700,2026-09-13T19:19:35+00:00,2026-09-13T19:20:36+00:00,2026-09-13T19:25:00+00:00
17885cb8dcade8f6c3bce14b2de805e8,WAS@PHI,Will Shipley,betonlineag,1100,2026-09-13T19:19:35+00:00,2026-09-13T19:20:36+00:00,2026-09-13T19:25:00+00:00
17885cb8dcade8f6c3bce14b2de805e8,WAS@PHI,Kaytron Allen,betonlineag,900,2026-09-13T19:19:35+00:00,2026-09-13T19:20:36+00:00,2026-09-13T19:25:00+00:00
17885cb8dcade8f6c3bce14b2de805e8,WAS@PHI,Jaylin Lane,betonlineag,900,2026-09-13T19:19:35+00:00,2026-09-13T19:20:36+00:00,2026-09-13T19:25:00+00:00
17885cb8dcade8f6c3bce14b2de805e8,WAS@PHI,Johnny Mundt,betonlineag,800,2026-09-13T19:19:35+00:00,2026-09-13T19:20:36+00:00,2026-09-13T19:25:00+00:00
17885cb8dcade8f6c3bce14b2de805e8,WAS@PHI,Ben Sinnott,betonlineag,1100,2026-09-13T19:19:35+00:00,2026-09-13T19:20:36+00:00,2026-09-13T19:25:00+00:00
17885cb8dcade8f6c3bce14b2de805e8,WAS@PHI,Colson Yankoff,betonlineag,1300,2026-09-13T19:19:35+00:00,2026-09-13T19:20:36+00:00,2026-09-13T19:25:00+00:00
17885cb8dcade8f6c3bce14b2de805e8,WAS@PHI,John Bates,betonlineag,1300,2026-09-13T19:19:35+00:00,2026-09-13T19:20:36+00:00,2026-09-13T19:25:00+00:00
17885cb8dcade8f6c3bce14b2de805e8,WAS@PHI,Dyami Brown,betonlineag,900,2026-09-13T19:19:35+00:00,2026-09-13T19:20:36+00:00,2026-09-13T19:25:00+00:00
17885cb8dcade8f6c3bce14b2de805e8,WAS@PHI,E.J. Jenkins,betonlineag,1900,2026-09-13T19:19:35+00:00,2026-09-13T19:20:36+00:00,2026-09-13T19:25:00+00:00
17885cb8dcade8f6c3bce14b2de805e8,WAS@PHI,No Scorer,fanatics,6000,2026-09-13T19:20:16+00:00,2026-09-13T19:20:36+00:00,2026-09-13T19:25:00+00:00
17885cb8dcade8f6c3bce14b2de805e8,WAS@PHI,Saquon Barkley,fanatics,-115,2026-09-13T19:20:16+00:00,2026-09-13T19:20:36+00:00,2026-09-13T19:25:00+00:00
17885cb8dcade8f6c3bce14b2de805e8,WAS@PHI,Dallas Goedert,fanatics,210,2026-09-13T19:20:16+00:00,2026-09-13T19:20:36+00:00,2026-09-13T19:25:00+00:00
17885cb8dcade8f6c3bce14b2de805e8,WAS@PHI,Jalen Hurts,fanatics,130,2026-09-13T19:20:16+00:00,2026-09-13T19:20:36+00:00,2026-09-13T19:25:00+00:00
17885cb8dcade8f6c3bce14b2de805e8,WAS@PHI,DeVonta Smith,fanatics,190,2026-09-13T19:20:16+00:00,2026-09-13T19:20:36+00:00,2026-09-13T19:25:00+00:00
17885cb8dcade8f6c3bce14b2de805e8,WAS@PHI,Philadelphia Eagles D/ST,fanatics,475,2026-09-13T19:20:16+00:00,2026-09-13T19:20:36+00:00,2026-09-13T19:25:00+00:00
17885cb8dcade8f6c3bce14b2de805e8,WAS@PHI,Terry McLaurin,fanatics,300,2026-09-13T19:20:16+00:00,2026-09-13T19:20:36+00:00,2026-09-13T19:25:00+00:00
17885cb8dcade8f6c3bce14b2de805e8,WAS@PHI,Jacory Croskey-Merritt,fanatics,170,2026-09-13T19:20:16+00:00,2026-09-13T19:20:36+00:00,2026-09-13T19:25:00+00:00
17885cb8dcade8f6c3bce14b2de805e8,WAS@PHI,Washington Commanders D/ST,fanatics,650,2026-09-13T19:20:16+00:00,2026-09-13T19:20:36+00:00,2026-09-13T19:25:00+00:00
17885cb8dcade8f6c3bce14b2de805e8,WAS@PHI,Chig Okonkwo,fanatics,525,2026-09-13T19:20:16+00:00,2026-09-13T19:20:36+00:00,2026-09-13T19:25:00+00:00
17885cb8dcade8f6c3bce14b2de805e8,WAS@PHI,Dontayvion Wicks,fanatics,280,2026-09-13T19:20:16+00:00,2026-09-13T19:20:36+00:00,2026-09-13T19:25:00+00:00
17885cb8dcade8f6c3bce14b2de805e8,WAS@PHI,Johnny Mundt,fanatics,1200,2026-09-13T19:20:16+00:00,2026-09-13T19:20:36+00:00,2026-09-13T19:25:00+00:00
17885cb8dcade8f6c3bce14b2de805e8,WAS@PHI,Makai Lemon,fanatics,475,2026-09-13T19:20:16+00:00,2026-09-13T19:20:36+00:00,2026-09-13T19:25:00+00:00
17885cb8dcade8f6c3bce14b2de805e8,WAS@PHI,Tank Bigsby,fanatics,475,2026-09-13T19:20:16+00:00,2026-09-13T19:20:36+00:00,2026-09-13T19:25:00+00:00
17885cb8dcade8f6c3bce14b2de805e8,WAS@PHI,Rachaad White,fanatics,265,2026-09-13T19:20:16+00:00,2026-09-13T19:20:36+00:00,2026-09-13T19:25:00+00:00
17885cb8dcade8f6c3bce14b2de805e8,WAS@PHI,Will Shipley,fanatics,1500,2026-09-13T19:20:16+00:00,2026-09-13T19:20:36+00:00,2026-09-13T19:25:00+00:00
17885cb8dcade8f6c3bce14b2de805e8,WAS@PHI,John Bates,fanatics,1700,2026-09-13T19:20:16+00:00,2026-09-13T19:20:36+00:00,2026-09-13T19:25:00+00:00
17885cb8dcade8f6c3bce14b2de805e8,WAS@PHI,Ben Sinnott,fanatics,3500,2026-09-13T19:20:16+00:00,2026-09-13T19:20:36+00:00,2026-09-13T19:25:00+00:00
17885cb8dcade8f6c3bce14b2de805e8,WAS@PHI,Jaylin Lane,fanatics,1300,2026-09-13T19:20:16+00:00,2026-09-13T19:20:36+00:00,2026-09-13T19:25:00+00:00
17885cb8dcade8f6c3bce14b2de805e8,WAS@PHI,Antonio Williams,fanatics,900,2026-09-13T19:20:16+00:00,2026-09-13T19:20:36+00:00,2026-09-13T19:25:00+00:00
17885cb8dcade8f6c3bce14b2de805e8,WAS@PHI,Kaytron Allen,fanatics,1000,2026-09-13T19:20:16+00:00,2026-09-13T19:20:36+00:00,2026-09-13T19:25:00+00:00
17885cb8dcade8f6c3bce14b2de805e8,WAS@PHI,Jayden Daniels,fanatics,280,2026-09-13T19:20:16+00:00,2026-09-13T19:20:36+00:00,2026-09-13T19:25:00+00:00
17885cb8dcade8f6c3bce14b2de805e8,WAS@PHI,Darius Cooper,fanatics,2200,2026-09-13T19:20:16+00:00,2026-09-13T19:20:36+00:00,2026-09-13T19:25:00+00:00
17885cb8dcade8f6c3bce14b2de805e8,WAS@PHI,Colson Yankoff,fanatics,4000,2026-09-13T19:20:16+00:00,2026-09-13T19:20:36+00:00,2026-09-13T19:25:00+00:00
17885cb8dcade8f6c3bce14b2de805e8,WAS@PHI,Dyami Brown,fanatics,1900,2026-09-13T19:20:16+00:00,2026-09-13T19:20:36+00:00,2026-09-13T19:25:00+00:00
17885cb8dcade8f6c3bce14b2de805e8,WAS@PHI,Stefon Diggs,fanatics,380,2026-09-13T19:20:16+00:00,2026-09-13T19:20:36+00:00,2026-09-13T19:25:00+00:00
17885cb8dcade8f6c3bce14b2de805e8,WAS@PHI,E.J. Jenkins,fanatics,3000,2026-09-13T19:20:16+00:00,2026-09-13T19:20:36+00:00,2026-09-13T19:25:00+00:00
17885cb8dcade8f6c3bce14b2de805e8,WAS@PHI,Saquon Barkley,williamhill_us,-140,2026-09-13T19:20:02+00:00,2026-09-13T19:20:36+00:00,2026-09-13T19:25:00+00:00
17885cb8dcade8f6c3bce14b2de805e8,WAS@PHI,Jacory Croskey-Merritt,williamhill_us,125,2026-09-13T19:20:02+00:00,2026-09-13T19:20:36+00:00,2026-09-13T19:25:00+00:00
17885cb8dcade8f6c3bce14b2de805e8,WAS@PHI,Jalen Hurts,williamhill_us,125,2026-09-13T19:20:02+00:00,2026-09-13T19:20:36+00:00,2026-09-13T19:25:00+00:00
17885cb8dcade8f6c3bce14b2de805e8,WAS@PHI,DeVonta Smith,williamhill_us,179,2026-09-13T19:20:02+00:00,2026-09-13T19:20:36+00:00,2026-09-13T19:25:00+00:00
17885cb8dcade8f6c3bce14b2de805e8,WAS@PHI,Dallas Goedert,williamhill_us,210,2026-09-13T19:20:02+00:00,2026-09-13T19:20:36+00:00,2026-09-13T19:25:00+00:00
17885cb8dcade8f6c3bce14b2de805e8,WAS@PHI,Rachaad White,williamhill_us,235,2026-09-13T19:20:02+00:00,2026-09-13T19:20:36+00:00,2026-09-13T19:25:00+00:00
17885cb8dcade8f6c3bce14b2de805e8,WAS@PHI,Jayden Daniels,williamhill_us,255,2026-09-13T19:20:02+00:00,2026-09-13T19:20:36+00:00,2026-09-13T19:25:00+00:00
17885cb8dcade8f6c3bce14b2de805e8,WAS@PHI,Terry McLaurin,williamhill_us,255,2026-09-13T19:20:02+00:00,2026-09-13T19:20:36+00:00,2026-09-13T19:25:00+00:00
17885cb8dcade8f6c3bce14b2de805e8,WAS@PHI,Dontayvion Wicks,williamhill_us,305,2026-09-13T19:20:02+00:00,2026-09-13T19:20:36+00:00,2026-09-13T19:25:00+00:00
17885cb8dcade8f6c3bce14b2de805e8,WAS@PHI,Makai Lemon,williamhill_us,360,2026-09-13T19:20:02+00:00,2026-09-13T19:20:36+00:00,2026-09-13T19:25:00+00:00
17885cb8dcade8f6c3bce14b2de805e8,WAS@PHI,Stefon Diggs,williamhill_us,370,2026-09-13T19:20:02+00:00,2026-09-13T19:20:36+00:00,2026-09-13T19:25:00+00:00
17885cb8dcade8f6c3bce14b2de805e8,WAS@PHI,Tank Bigsby,williamhill_us,380,2026-09-13T19:20:02+00:00,2026-09-13T19:20:36+00:00,2026-09-13T19:25:00+00:00
17885cb8dcade8f6c3bce14b2de805e8,WAS@PHI,Chig Okonkwo,williamhill_us,425,2026-09-13T19:20:02+00:00,2026-09-13T19:20:36+00:00,2026-09-13T19:25:00+00:00
17885cb8dcade8f6c3bce14b2de805e8,WAS@PHI,Antonio Williams,williamhill_us,750,2026-09-13T19:20:02+00:00,2026-09-13T19:20:36+00:00,2026-09-13T19:25:00+00:00
17885cb8dcade8f6c3bce14b2de805e8,WAS@PHI,Johnny Mundt,williamhill_us,950,2026-09-13T19:20:02+00:00,2026-09-13T19:20:36+00:00,2026-09-13T19:25:00+00:00
17885cb8dcade8f6c3bce14b2de805e8,WAS@PHI,Jaylin Lane,williamhill_us,1000,2026-09-13T19:20:02+00:00,2026-09-13T19:20:36+00:00,2026-09-13T19:25:00+00:00
17885cb8dcade8f6c3bce14b2de805e8,WAS@PHI,Kaytron Allen,williamhill_us,1000,2026-09-13T19:20:02+00:00,2026-09-13T19:20:36+00:00,2026-09-13T19:25:00+00:00
17885cb8dcade8f6c3bce14b2de805e8,WAS@PHI,Will Shipley,williamhill_us,1100,2026-09-13T19:20:02+00:00,2026-09-13T19:20:36+00:00,2026-09-13T19:25:00+00:00
17885cb8dcade8f6c3bce14b2de805e8,WAS@PHI,Dyami Brown,williamhill_us,1300,2026-09-13T19:20:02+00:00,2026-09-13T19:20:36+00:00,2026-09-13T19:25:00+00:00
17885cb8dcade8f6c3bce14b2de805e8,WAS@PHI,John Bates,williamhill_us,1500,2026-09-13T19:20:02+00:00,2026-09-13T19:20:36+00:00,2026-09-13T19:25:00+00:00
17885cb8dcade8f6c3bce14b2de805e8,WAS@PHI,Darius Cooper,williamhill_us,1800,2026-09-13T19:20:02+00:00,2026-09-13T19:20:36+00:00,2026-09-13T19:25:00+00:00
17885cb8dcade8f6c3bce14b2de805e8,WAS@PHI,Ben Sinnott,williamhill_us,2300,2026-09-13T19:20:02+00:00,2026-09-13T19:20:36+00:00,2026-09-13T19:25:00+00:00
17885cb8dcade8f6c3bce14b2de805e8,WAS@PHI,E.J. Jenkins,williamhill_us,2300,2026-09-13T19:20:02+00:00,2026-09-13T19:20:36+00:00,2026-09-13T19:25:00+00:00
17885cb8dcade8f6c3bce14b2de805e8,WAS@PHI,Colson Yankoff,williamhill_us,2400,2026-09-13T19:20:02+00:00,2026-09-13T19:20:36+00:00,2026-09-13T19:25:00+00:00
17885cb8dcade8f6c3bce14b2de805e8,WAS@PHI,Britain Covey,williamhill_us,2500,2026-09-13T19:20:02+00:00,2026-09-13T19:20:36+00:00,2026-09-13T19:25:00+00:00
17885cb8dcade8f6c3bce14b2de805e8,WAS@PHI,Hollywood Brown,betmgm,800,2026-09-13T19:20:20+00:00,2026-09-13T19:20:36+00:00,2026-09-13T19:25:00+00:00
17885cb8dcade8f6c3bce14b2de805e8,WAS@PHI,Tank Bigsby,betmgm,450,2026-09-13T19:20:20+00:00,2026-09-13T19:20:36+00:00,2026-09-13T19:25:00+00:00
17885cb8dcade8f6c3bce14b2de805e8,WAS@PHI,Elijah Moore,betmgm,2200,2026-09-13T19:20:20+00:00,2026-09-13T19:20:36+00:00,2026-09-13T19:25:00+00:00
17885cb8dcade8f6c3bce14b2de805e8,WAS@PHI,Dallas Goedert,betmgm,195,2026-09-13T19:20:20+00:00,2026-09-13T19:20:36+00:00,2026-09-13T19:25:00+00:00
17885cb8dcade8f6c3bce14b2de805e8,WAS@PHI,Washington Commanders D/ST,betmgm,675,2026-09-13T19:20:20+00:00,2026-09-13T19:20:36+00:00,2026-09-13T19:25:00+00:00
17885cb8dcade8f6c3bce14b2de805e8,WAS@PHI,DeVonta Smith,betmgm,165,2026-09-13T19:20:20+00:00,2026-09-13T19:20:36+00:00,2026-09-13T19:25:00+00:00
17885cb8dcade8f6c3bce14b2de805e8,WAS@PHI,Johnny Mundt,betmgm,1300,2026-09-13T19:20:20+00:00,2026-09-13T19:20:36+00:00,2026-09-13T19:25:00+00:00
17885cb8dcade8f6c3bce14b2de805e8,WAS@PHI,Dontayvion Wicks,betmgm,340,2026-09-13T19:20:20+00:00,2026-09-13T19:20:36+00:00,2026-09-13T19:25:00+00:00
17885cb8dcade8f6c3bce14b2de805e8,WAS@PHI,Darius Cooper,betmgm,2500,2026-09-13T19:20:20+00:00,2026-09-13T19:20:36+00:00,2026-09-13T19:25:00+00:00
17885cb8dcade8f6c3bce14b2de805e8,WAS@PHI,Jalen Hurts,betmgm,125,2026-09-13T19:20:20+00:00,2026-09-13T19:20:36+00:00,2026-09-13T19:25:00+00:00
17885cb8dcade8f6c3bce14b2de805e8,WAS@PHI,Makai Lemon,betmgm,375,2026-09-13T19:20:20+00:00,2026-09-13T19:20:36+00:00,2026-09-13T19:25:00+00:00
17885cb8dcade8f6c3bce14b2de805e8,WAS@PHI,Philadelphia Eagles D/ST,betmgm,450,2026-09-13T19:20:20+00:00,2026-09-13T19:20:36+00:00,2026-09-13T19:25:00+00:00
17885cb8dcade8f6c3bce14b2de805e8,WAS@PHI,Will Shipley,betmgm,1350,2026-09-13T19:20:20+00:00,2026-09-13T19:20:36+00:00,2026-09-13T19:25:00+00:00
17885cb8dcade8f6c3bce14b2de805e8,WAS@PHI,Saquon Barkley,betmgm,-140,2026-09-13T19:20:20+00:00,2026-09-13T19:20:36+00:00,2026-09-13T19:25:00+00:00
17885cb8dcade8f6c3bce14b2de805e8,WAS@PHI,Dyami Brown,betmgm,2200,2026-09-13T19:20:20+00:00,2026-09-13T19:20:36+00:00,2026-09-13T19:25:00+00:00
17885cb8dcade8f6c3bce14b2de805e8,WAS@PHI,John Bates,betmgm,1650,2026-09-13T19:20:20+00:00,2026-09-13T19:20:36+00:00,2026-09-13T19:25:00+00:00
17885cb8dcade8f6c3bce14b2de805e8,WAS@PHI,Rachaad White,betmgm,240,2026-09-13T19:20:20+00:00,2026-09-13T19:20:36+00:00,2026-09-13T19:25:00+00:00
17885cb8dcade8f6c3bce14b2de805e8,WAS@PHI,Luke McCaffrey,betmgm,1650,2026-09-13T19:20:20+00:00,2026-09-13T19:20:36+00:00,2026-09-13T19:25:00+00:00
17885cb8dcade8f6c3bce14b2de805e8,WAS@PHI,Chig Okonkwo,betmgm,375,2026-09-13T19:20:20+00:00,2026-09-13T19:20:36+00:00,2026-09-13T19:25:00+00:00
17885cb8dcade8f6c3bce14b2de805e8,WAS@PHI,Stefon Diggs,betmgm,270,2026-09-13T19:20:20+00:00,2026-09-13T19:20:36+00:00,2026-09-13T19:25:00+00:00
17885cb8dcade8f6c3bce14b2de805e8,WAS@PHI,Antonio Williams,betmgm,1050,2026-09-13T19:20:20+00:00,2026-09-13T19:20:36+00:00,2026-09-13T19:25:00+00:00
17885cb8dcade8f6c3bce14b2de805e8,WAS@PHI,Terry McLaurin,betmgm,230,2026-09-13T19:20:20+00:00,2026-09-13T19:20:36+00:00,2026-09-13T19:25:00+00:00
17885cb8dcade8f6c3bce14b2de805e8,WAS@PHI,Ben Sinnott,betmgm,2500,2026-09-13T19:20:20+00:00,2026-09-13T19:20:36+00:00,2026-09-13T19:25:00+00:00
17885cb8dcade8f6c3bce14b2de805e8,WAS@PHI,Treylon Burks,betmgm,625,2026-09-13T19:20:20+00:00,2026-09-13T19:20:36+00:00,2026-09-13T19:25:00+00:00
17885cb8dcade8f6c3bce14b2de805e8,WAS@PHI,Jaylin Lane,betmgm,2000,2026-09-13T19:20:20+00:00,2026-09-13T19:20:36+00:00,2026-09-13T19:25:00+00:00
17885cb8dcade8f6c3bce14b2de805e8,WAS@PHI,Jacory Croskey-Merritt,betmgm,165,2026-09-13T19:20:20+00:00,2026-09-13T19:20:36+00:00,2026-09-13T19:25:00+00:00
17885cb8dcade8f6c3bce14b2de805e8,WAS@PHI,Kaytron Allen,betmgm,1100,2026-09-13T19:20:20+00:00,2026-09-13T19:20:36+00:00,2026-09-13T19:25:00+00:00
17885cb8dcade8f6c3bce14b2de805e8,WAS@PHI,Jayden Daniels,betmgm,230,2026-09-13T19:20:20+00:00,2026-09-13T19:20:36+00:00,2026-09-13T19:25:00+00:00
17885cb8dcade8f6c3bce14b2de805e8,WAS@PHI,Colson Yankoff,betmgm,5500,2026-09-13T19:20:20+00:00,2026-09-13T19:20:36+00:00,2026-09-13T19:25:00+00:00
17885cb8dcade8f6c3bce14b2de805e8,WAS@PHI,Britain Covey,bovada,2500,2026-09-13T19:18:56+00:00,2026-09-13T19:20:36+00:00,2026-09-13T19:25:00+00:00
17885cb8dcade8f6c3bce14b2de805e8,WAS@PHI,E.J. Jenkins,bovada,2200,2026-09-13T19:18:56+00:00,2026-09-13T19:20:36+00:00,2026-09-13T19:25:00+00:00
17885cb8dcade8f6c3bce14b2de805e8,WAS@PHI,Dyami Brown,bovada,1300,2026-09-13T19:18:56+00:00,2026-09-13T19:20:36+00:00,2026-09-13T19:25:00+00:00
17885cb8dcade8f6c3bce14b2de805e8,WAS@PHI,Ben Sinnott,bovada,3300,2026-09-13T19:18:56+00:00,2026-09-13T19:20:36+00:00,2026-09-13T19:25:00+00:00
17885cb8dcade8f6c3bce14b2de805e8,WAS@PHI,Washington Commanders D/ST,bovada,625,2026-09-13T19:18:56+00:00,2026-09-13T19:20:36+00:00,2026-09-13T19:25:00+00:00
17885cb8dcade8f6c3bce14b2de805e8,WAS@PHI,Philadelphia Eagles D/ST,bovada,500,2026-09-13T19:18:56+00:00,2026-09-13T19:20:36+00:00,2026-09-13T19:25:00+00:00
17885cb8dcade8f6c3bce14b2de805e8,WAS@PHI,Saquon Barkley,bovada,-125,2026-09-13T19:18:56+00:00,2026-09-13T19:20:36+00:00,2026-09-13T19:25:00+00:00
17885cb8dcade8f6c3bce14b2de805e8,WAS@PHI,Jacory Croskey-Merritt,bovada,160,2026-09-13T19:18:56+00:00,2026-09-13T19:20:36+00:00,2026-09-13T19:25:00+00:00
17885cb8dcade8f6c3bce14b2de805e8,WAS@PHI,Jalen Hurts,bovada,135,2026-09-13T19:18:56+00:00,2026-09-13T19:20:36+00:00,2026-09-13T19:25:00+00:00
17885cb8dcade8f6c3bce14b2de805e8,WAS@PHI,Dallas Goedert,bovada,210,2026-09-13T19:18:56+00:00,2026-09-13T19:20:36+00:00,2026-09-13T19:25:00+00:00
17885cb8dcade8f6c3bce14b2de805e8,WAS@PHI,Johnny Mundt,bovada,800,2026-09-13T19:18:56+00:00,2026-09-13T19:20:36+00:00,2026-09-13T19:25:00+00:00
17885cb8dcade8f6c3bce14b2de805e8,WAS@PHI,Terry McLaurin,bovada,270,2026-09-13T19:18:56+00:00,2026-09-13T19:20:36+00:00,2026-09-13T19:25:00+00:00
17885cb8dcade8f6c3bce14b2de805e8,WAS@PHI,Will Shipley,bovada,1400,2026-09-13T19:18:56+00:00,2026-09-13T19:20:36+00:00,2026-09-13T19:25:00+00:00
17885cb8dcade8f6c3bce14b2de805e8,WAS@PHI,Stefon Diggs,bovada,380,2026-09-13T19:18:56+00:00,2026-09-13T19:20:36+00:00,2026-09-13T19:25:00+00:00
17885cb8dcade8f6c3bce14b2de805e8,WAS@PHI,Antonio Williams,bovada,725,2026-09-13T19:18:56+00:00,2026-09-13T19:20:36+00:00,2026-09-13T19:25:00+00:00
17885cb8dcade8f6c3bce14b2de805e8,WAS@PHI,Rachaad White,bovada,245,2026-09-13T19:18:56+00:00,2026-09-13T19:20:36+00:00,2026-09-13T19:25:00+00:00
17885cb8dcade8f6c3bce14b2de805e8,WAS@PHI,Jayden Daniels,bovada,270,2026-09-13T19:18:56+00:00,2026-09-13T19:20:36+00:00,2026-09-13T19:25:00+00:00
17885cb8dcade8f6c3bce14b2de805e8,WAS@PHI,Makai Lemon,bovada,370,2026-09-13T19:18:56+00:00,2026-09-13T19:20:36+00:00,2026-09-13T19:25:00+00:00
17885cb8dcade8f6c3bce14b2de805e8,WAS@PHI,Tank Bigsby,bovada,380,2026-09-13T19:18:56+00:00,2026-09-13T19:20:36+00:00,2026-09-13T19:25:00+00:00
17885cb8dcade8f6c3bce14b2de805e8,WAS@PHI,Colson Yankoff,bovada,2800,2026-09-13T19:18:56+00:00,2026-09-13T19:20:36+00:00,2026-09-13T19:25:00+00:00
17885cb8dcade8f6c3bce14b2de805e8,WAS@PHI,Chig Okonkwo,bovada,420,2026-09-13T19:18:56+00:00,2026-09-13T19:20:36+00:00,2026-09-13T19:25:00+00:00
17885cb8dcade8f6c3bce14b2de805e8,WAS@PHI,Jaylin Lane,bovada,900,2026-09-13T19:18:56+00:00,2026-09-13T19:20:36+00:00,2026-09-13T19:25:00+00:00
17885cb8dcade8f6c3bce14b2de805e8,WAS@PHI,Darius Cooper,bovada,2000,2026-09-13T19:18:56+00:00,2026-09-13T19:20:36+00:00,2026-09-13T19:25:00+00:00
17885cb8dcade8f6c3bce14b2de805e8,WAS@PHI,Kaytron Allen,bovada,900,2026-09-13T19:18:56+00:00,2026-09-13T19:20:36+00:00,2026-09-13T19:25:00+00:00
17885cb8dcade8f6c3bce14b2de805e8,WAS@PHI,DeVonta Smith,bovada,180,2026-09-13T19:18:56+00:00,2026-09-13T19:20:36+00:00,2026-09-13T19:25:00+00:00
17885cb8dcade8f6c3bce14b2de805e8,WAS@PHI,Dontayvion Wicks,bovada,350,2026-09-13T19:18:56+00:00,2026-09-13T19:20:36+00:00,2026-09-13T19:25:00+00:00
17885cb8dcade8f6c3bce14b2de805e8,WAS@PHI,John Bates,bovada,2000,2026-09-13T19:18:56+00:00,2026-09-13T19:20:36+00:00,2026-09-13T19:25:00+00:00
3e646c7479c57f5d9752d8c7dfe7059b,DAL@NYG,Javonte Williams,draftkings,-155,2026-09-13T23:15:03+00:00,2026-09-13T23:15:36+00:00,2026-09-13T23:20:00+00:00
3e646c7479c57f5d9752d8c7dfe7059b,DAL@NYG,Cam Skattebo,draftkings,105,2026-09-13T23:15:03+00:00,2026-09-13T23:15:36+00:00,2026-09-13T23:20:00+00:00
3e646c7479c57f5d9752d8c7dfe7059b,DAL@NYG,CeeDee Lamb,draftkings,125,2026-09-13T23:15:03+00:00,2026-09-13T23:15:36+00:00,2026-09-13T23:20:00+00:00
3e646c7479c57f5d9752d8c7dfe7059b,DAL@NYG,George Pickens,draftkings,155,2026-09-13T23:15:03+00:00,2026-09-13T23:15:36+00:00,2026-09-13T23:20:00+00:00
3e646c7479c57f5d9752d8c7dfe7059b,DAL@NYG,Malik Nabers,draftkings,200,2026-09-13T23:15:03+00:00,2026-09-13T23:15:36+00:00,2026-09-13T23:20:00+00:00
3e646c7479c57f5d9752d8c7dfe7059b,DAL@NYG,Jaxson Dart,draftkings,215,2026-09-13T23:15:03+00:00,2026-09-13T23:15:36+00:00,2026-09-13T23:20:00+00:00
3e646c7479c57f5d9752d8c7dfe7059b,DAL@NYG,Jake Ferguson,draftkings,275,2026-09-13T23:15:03+00:00,2026-09-13T23:15:36+00:00,2026-09-13T23:20:00+00:00
3e646c7479c57f5d9752d8c7dfe7059b,DAL@NYG,Tyrone Tracy Jr.,draftkings,320,2026-09-13T23:15:03+00:00,2026-09-13T23:15:36+00:00,2026-09-13T23:20:00+00:00
3e646c7479c57f5d9752d8c7dfe7059b,DAL@NYG,Isaiah Likely,draftkings,340,2026-09-13T23:15:03+00:00,2026-09-13T23:15:36+00:00,2026-09-13T23:20:00+00:00
3e646c7479c57f5d9752d8c7dfe7059b,DAL@NYG,Ryan Flournoy,draftkings,370,2026-09-13T23:15:03+00:00,2026-09-13T23:15:36+00:00,2026-09-13T23:20:00+00:00
3e646c7479c57f5d9752d8c7dfe7059b,DAL@NYG,Malachi Fields,draftkings,425,2026-09-13T23:15:03+00:00,2026-09-13T23:15:36+00:00,2026-09-13T23:20:00+00:00
3e646c7479c57f5d9752d8c7dfe7059b,DAL@NYG,Emari Demercado,draftkings,475,2026-09-13T23:15:03+00:00,2026-09-13T23:15:36+00:00,2026-09-13T23:20:00+00:00
3e646c7479c57f5d9752d8c7dfe7059b,DAL@NYG,Theo Johnson,draftkings,600,2026-09-13T23:15:03+00:00,2026-09-13T23:15:36+00:00,2026-09-13T23:20:00+00:00
3e646c7479c57f5d9752d8c7dfe7059b,DAL@NYG,New York Giants D/ST,draftkings,600,2026-09-13T23:15:03+00:00,2026-09-13T23:15:36+00:00,2026-09-13T23:20:00+00:00
3e646c7479c57f5d9752d8c7dfe7059b,DAL@NYG,Dallas Cowboys D/ST,draftkings,600,2026-09-13T23:15:03+00:00,2026-09-13T23:15:36+00:00,2026-09-13T23:20:00+00:00
3e646c7479c57f5d9752d8c7dfe7059b,DAL@NYG,Darnell Mooney,draftkings,650,2026-09-13T23:15:03+00:00,2026-09-13T23:15:36+00:00,2026-09-13T23:20:00+00:00
3e646c7479c57f5d9752d8c7dfe7059b,DAL@NYG,Dak Prescott,draftkings,650,2026-09-13T23:15:03+00:00,2026-09-13T23:15:36+00:00,2026-09-13T23:20:00+00:00
3e646c7479c57f5d9752d8c7dfe7059b,DAL@NYG,KaVontae Turpin,draftkings,750,2026-09-13T23:15:03+00:00,2026-09-13T23:15:36+00:00,2026-09-13T23:20:00+00:00
3e646c7479c57f5d9752d8c7dfe7059b,DAL@NYG,Devin Singletary,draftkings,800,2026-09-13T23:15:03+00:00,2026-09-13T23:15:36+00:00,2026-09-13T23:20:00+00:00
3e646c7479c57f5d9752d8c7dfe7059b,DAL@NYG,Odell Beckham Jr.,draftkings,850,2026-09-13T23:15:03+00:00,2026-09-13T23:15:36+00:00,2026-09-13T23:20:00+00:00
3e646c7479c57f5d9752d8c7dfe7059b,DAL@NYG,Luke Schoonmaker,draftkings,1000,2026-09-13T23:15:03+00:00,2026-09-13T23:15:36+00:00,2026-09-13T23:20:00+00:00
