game,player_id,position,team,season,anytime_td,p_hierarchical_oof,p_pooled_logistic_oof_raw,p_position_logistic_oof_raw,p_lightgbm_conservative_oof_raw,component_fit_max_season
2023_06_DAL_LAC,00-0037569,TE,DAL,2023,0,0.07343586666570001,0.07241566780140361,0.08223939229412912,0.06079654553084831,2022
2023_06_DAL_LAC,00-0037666,WR,DAL,2023,0,0.1333976333615211,0.11234034078714214,0.11174056040619244,0.08417807026211811,2022
2023_06_DAL_LAC,00-0037801,WR,DAL,2023,0,0.0863580980748836,0.06912282445905396,0.059078247306774946,0.07182661392209026,2022
2023_06_DAL_LAC,00-0038041,TE,DAL,2023,0,0.2413945900670813,0.20948113396133533,0.16768021142326062,0.22016437496969765,2022
2023_06_DAL_LAC,00-0038547,TE,DAL,2023,0,0.0918841026095858,0.07827942017160845,0.07793267193016447,0.08406761755554779,2022
2023_06_DAL_LAC,00-0038622,RB,DAL,2023,0,0.16708048142763254,0.10898191252602886,0.11425822741494591,0.08869556598865493,2022
2023_06_DAL_LAC,00-0038738,RB,DAL,2023,0,0.05025507060971002,0.06229698011195788,0.06786160561119489,0.055662315145469876,2022
2023_06_DAL_LAC,00-0030279,WR,LAC,2023,1,0.36297420704744743,0.38153992126142106,0.4053911357655653,0.3960435622243306,2022
2023_06_DAL_LAC,00-0033536,WR,LAC,2023,0,0.28359094818276787,0.2643693722989867,0.28205733496662694,0.2626522670477706,2022
2023_06_DAL_LAC,00-0033895,TE,LAC,2023,1,0.16181702083817617,0.14100432277667196,0.09863556165462282,0.1545663368517638,2022
2023_06_DAL_LAC,00-0035329,TE,LAC,2023,0,0.12008550776102955,0.09664097362355917,0.06370218879146952,0.1248371854761691,2022
2023_06_DAL_LAC,00-0036355,QB,LAC,2023,0,0.20880580877802224,0.1578127512580985,0.19696745260254148,0.16688787888327375,2022
2023_06_DAL_LAC,00-0036370,RB,LAC,2023,0,0.3703002892891719,0.34539994036900984,0.3841189462498393,0.35309484354528475,2022
2023_06_DAL_LAC,00-0036988,WR,LAC,2023,0,0.20462602294538634,0.15835916609433406,0.1789315238723535,0.19762091658562247,2022
2023_06_DAL_LAC,00-0037475,TE,LAC,2023,0,0.06451678302894837,0.07165428183573627,0.05393238336054967,0.04639599674806166,2022
2023_06_DAL_LAC,00-0038045,RB,LAC,2023,0,0.10936389837485327,0.07386277770752543,0.10124369598333967,0.0714560181138751,2022
2023_06_DAL_LAC,00-0038544,WR,LAC,2023,0,0.1114705879261857,0.07814828264619685,0.08535259827904211,0.06748519353471569,2022
2023_06_DAL_LAC,00-0038573,WR,LAC,2023,0,0.06444606766886973,0.05795740079787408,0.05175300219778675,0.05858487692482105,2022
2023_06_DAL_LAC,00-0038862,RB,LAC,2023,0,0.19012402581585952,0.11251964481427658,0.06754152193279513,0.09988642423067676,2022
2023_06_DEN_KC,00-0029263,QB,DEN,2023,0,0.1456768333719778,0.09621530823418135,0.08280221942458507,0.10983362189207864,2022
2023_06_DEN_KC,00-0031484,TE,DEN,2023,0,0.04316564467698314,0.04165049640731219,0.03729185076731386,0.049454373982930136,2022
2023_06_DEN_KC,00-0033526,RB,DEN,2023,0,0.21458809917572852,0.1407676484690944,0.13286372498623494,0.16749346421443198,2022
2023_06_DEN_KC,00-0034348,WR,DEN,2023,1,0.2103233945083811,0.19938279641265771,0.22229868205529285,0.17440241604611179,2022
2023_06_DEN_KC,00-0035406,WR,DEN,2023,0,0.07912386368731505,0.06423093978809294,0.06935782198044252,0.07047919543430588,2022
2023_06_DEN_KC,00-0036407,WR,DEN,2023,0,0.19661864506780902,0.17153019171051517,0.19406008104198816,0.1465890938668585,2022
2023_06_DEN_KC,00-0036422,TE,DEN,2023,0,0.13074855661031337,0.12165486153619424,0.11950290472028782,0.11572632856676357,2022
2023_06_DEN_KC,00-0036997,RB,DEN,2023,0,0.2987397939922998,0.2039870902067292,0.2132284041294818,0.19807426318161686,2022
2023_06_DEN_KC,00-0037382,WR,DEN,2023,0,0.09538822403817326,0.07400351842383866,0.08169463852439,0.08666436853232093,2022
2023_06_DEN_KC,00-0038783,TE,DEN,2023,0,0.04068070850963257,0.03692744322107575,0.025243299642122068,0.04963678258374949,2022
2023_06_DEN_KC,00-0038794,RB,DEN,2023,0,0.15507925859260718,0.06581293977684884,0.08059540396516111,0.09694875022295404,2022
2023_06_DEN_KC,00-0038976,WR,DEN,2023,0,0.09695766676468309,0.06087842774293723,0.06666831626790586,0.08194674183297425,2022
2023_06_DEN_KC,00-0027948,QB,KC,2023,0,0.08027313672713277,0.00029264040677955616,0.0037663143880209402,0.06498017179873866,2022
2023_06_DEN_KC,00-0030506,TE,KC,2023,0,0.3797589047016723,0.32636945846001036,0.29039096752068494,0.2535314924234941,2022
2023_06_DEN_KC,00-0031376,RB,KC,2023,0,0.16877868226709403,0.12187880366783263,0.13873958229262395,0.09625079112782012,2022
2023_06_DEN_KC,00-0033873,QB,KC,2023,0,0.22719421775189141,0.18230448093008514,0.20279907655990537,0.15721246764036528,2022
2023_06_DEN_KC,00-0034272,WR,KC,2023,0,0.15023940370648914,0.1505690528308112,0.11814574349838339,0.09623672426335295,2022
2023_06_DEN_KC,00-0034386,WR,KC,2023,0,0.17019648644049956,0.13354764054329513,0.11166021748053256,0.10424083920113439,2022
2023_06_DEN_KC,00-0036360,RB,KC,2023,0,0.22384830562288716,0.1307164034632794,0.15804519352685187,0.10571752676831417,2022
2023_06_DEN_KC,00-0036637,TE,KC,2023,0,0.17180360248830884,0.16026232451588204,0.19634540764096042,0.10797764901909061,2022
2023_06_DEN_KC,00-0036913,WR,KC,2023,1,0.1827969093823305,0.10888054716634457,0.08482271913313755,0.10695884200713499,2022
2023_06_DEN_KC,00-0037197,RB,KC,2023,0,0.49471360297510203,0.4319296403060214,0.43502685988075457,0.40646913968648696,2022
2023_06_DEN_KC,00-0037216,WR,KC,2023,0,0.09470123617627424,0.07762403269533898,0.06528937415032281,0.06184350355562437,2022
2023_06_DEN_KC,00-0038090,WR,KC,2023,0,0.2024055034118326,0.16451860899747822,0.1301653123098026,0.15553572428167395,2022
2023_06_DEN_KC,00-0039067,WR,KC,2023,0,0.22496914281630964,0.1371390399126672,0.1152978808834076,0.1535165133587541,2022
2023_06_DET_TB,00-0029293,WR,DET,2023,0,0.11511985303476313,0.09246214472699013,0.09791174064402014,0.08601658689643023,2022
2023_06_DET_TB,00-0031237,QB,DET,2023,0,0.03956818643626536,0.00015026088356292694,0.0015775484939667748,0.05439789442324893,2022
2023_06_DET_TB,00-0032464,WR,DET,2023,0,0.10194062789209235,0.08523447544092845,0.0841262872025847,0.08721228912139585,2022
2023_06_DET_TB,00-0033106,QB,DET,2023,0,0.1117601695702033,0.10598823269475859,0.10276757578988104,0.10398485937208973,2022
2023_06_DET_TB,00-0033943,WR,DET,2023,0,0.2031950355594393,0.21873294168640645,0.18282126949907032,0.19648762558358893,2022
2023_06_DET_TB,00-0035567,RB,DET,2023,0,0.07840718837723859,0.05973991598827423,0.06830735726418682,0.07338067074802727,2022
2023_06_DET_TB,00-0035685,RB,DET,2023,0,0.391261307798471,0.5140768666525687,0.45105578185581185,0.3613204538709497,2022
2023_06_DET_TB,00-0036754,TE,DET,2023,0,0.10042506838035792,0.09509845281490667,0.08167157067504362,0.1201515096330121,2022
2023_06_DET_TB,00-0036963,WR,DET,2023,1,0.2603610710891556,0.2777398070644386,0.2930686602151179,0.2655670186437641,2022
2023_06_DET_TB,00-0037157,RB,DET,2023,0,0.043497847418599744,0.052014919050710734,0.05990806728799,0.055261681342054475,2022
2023_06_DET_TB,00-0037240,WR,DET,2023,1,0.11501761986612435,0.10054722706087578,0.11103654858407493,0.08744721442076313,2022
2023_06_DET_TB,00-0039065,TE,DET,2023,0,0.2041175982026905,0.21618795796980014,0.19761961673692519,0.22292571513160667,2022
2023_06_DET_TB,00-0039139,RB,DET,2023,0,0.2643131764733372,0.22171260198453765,0.18484825810226493,0.1937694828640866,2022
2023_06_DET_TB,00-0031408,WR,TB,2023,0,0.23860753840012006,0.19410009011128956,0.23959208413314606,0.19176323464736444,2022
2023_06_DET_TB,00-0033921,WR,TB,2023,0,0.234188511260496,0.19730089218834393,0.22499994179393001,0.20333362933140123,2022
2023_06_DET_TB,00-0034575,TE,TB,2023,0,0.06437802939786097,0.05389619668119846,0.045354151140206155,0.059718828578279634,2022
2023_06_DET_TB,00-0034681,RB,TB,2023,0,0.035817525065694356,0.0425291502217595,0.05391995986601813,0.055290182611249135,2022
2023_06_DET_TB,00-0034855,QB,TB,2023,0,0.1518913453165821,0.1343143352597325,0.1358260336104895,0.12330798275643758,2022
2023_06_DET_TB,00-0036450,RB,TB,2023,0,0.1750156898605688,0.08099233958486238,0.08652629474085205,0.11366787513032232,2022
2023_06_DET_TB,00-0037256,RB,TB,2023,0,0.3513110484388974,0.3849163385338942,0.3221701113163372,0.3393777808742262,2022
2023_06_DET_TB,00-0037311,TE,TB,2023,0,0.061911181734248144,0.04879717006786416,0.04855247312166663,0.05596034329268042,2022
2023_06_DET_TB,00-0037487,WR,TB,2023,0,0.11024741031010932,0.08153813143085993,0.07771598575033285,0.10275402721019924,2022
2023_06_DET_TB,00-0038129,TE,TB,2023,0,0.15333818168588653,0.18129488280697373,0.23471269024592079,0.15961819002206357,2022
2023_06_DET_TB,00-0038821,WR,TB,2023,0,0.032107337444685635,0.04386513891930063,0.04002697419783843,0.044755816067402955,2022
2023_06_DET_TB,00-0038951,RB,TB,2023,0,0.11316718681593962,0.07460229121522059,0.08772082049327759,0.07648900071811884,2022
2023_06_DET_TB,00-0039052,WR,TB,2023,0,0.10387991326575508,0.09095317989825526,0.09702483574542019,0.11384413518102815,2022
2023_06_IND_JAX,00-0033217,TE,IND,2023,0,0.054712011936124405,0.0532070046111999,0.047460079524691626,0.05031278702965163,2022
2023_06_IND_JAX,00-0033466,WR,IND,2023,0,0.032395762014643226,0.03838299478086524,0.037229116687502395,0.046317987880113265,2022
2023_06_IND_JAX,00-0035289,QB,IND,2023,0,0.06006480467173281,0.04116212969662317,0.025856341861136927,0.05321003625666683,2022
2023_06_IND_JAX,00-0036223,RB,IND,2023,0,0.13906177082999338,0.0803447833941562,0.09261160968832538,0.10195924574843032,2022
2023_06_IND_JAX,00-0036251,RB,IND,2023,1,0.40969740438280655,0.5427643270744256,0.5189303800585727,0.3574464693244715,2022
2023_06_IND_JAX,00-0036252,WR,IND,2023,0,0.2620019208296297,0.2881756536838947,0.29321172115819083,0.21760601217125022,2022
2023_06_IND_JAX,00-0036876,TE,IND,2023,0,0.14525365984035676,0.1046584061736155,0.0928884998113305,0.1368749781324918,2022
2023_06_IND_JAX,00-0036984,RB,IND,2023,0,0.09364919950940753,0.06766435817598102,0.07225588267971163,0.07183446483533089,2022
2023_06_IND_JAX,00-0037292,TE,IND,2023,0,0.08634936941759574,0.06934172007965043,0.06125598374464302,0.0717923831969819,2022
2023_06_IND_JAX,00-0037664,WR,IND,2023,0,0.13269557119379083,0.16580813610695566,0.15659975440445278,0.09322567130477977,2022
2023_06_IND_JAX,00-0038997,WR,IND,2023,1,0.19889763258351945,0.1826813953796194,0.1850811915463224,0.17964849213913495,2022
2023_06_IND_JAX,00-0039164,QB,IND,2023,0,0.15939843008202292,0.08080694943578853,0.10084930660955577,0.14994102676049656,2022
2023_06_IND_JAX,00-0033572,WR,JAX,2023,0,0.0745987766349373,0.0700768661735828,0.05871512272919764,0.06410193923536328,2022
2023_06_IND_JAX,00-0033881,TE,JAX,2023,0,0.23421884255246028,0.21198805253798897,0.22445527968681284,0.22590305152698278,2022
2023_06_IND_JAX,00-0033891,WR,JAX,2023,0,0.21891659108019257,0.1501239666935896,0.1490514518734739,0.16197194594546163,2022
2023_06_IND_JAX,00-0034775,WR,JAX,2023,1,0.26544572646218645,0.23205723754146015,0.23962099688152874,0.25581598396026145,2022
2023_06_IND_JAX,00-0034837,WR,JAX,2023,0,0.26100516822518727,0.22898435734077976,0.21210568312387904,0.25293234013066546,2022
2023_06_IND_JAX,00-0035628,RB,JAX,2023,0,0.04552638019034583,0.05189837313728295,0.06289409644042537,0.055926981640584655,2022
2023_06_IND_JAX,00-0035806,RB,JAX,2023,0,0.07706250950175031,0.06179727734123862,0.03505166490979379,0.058129846481135984,2022
2023_06_IND_JAX,00-0036497,WR,JAX,2023,0,0.05660000378793917,0.06811836614719344,0.061255904556334624,0.04530253986388657,2022
2023_06_IND_JAX,00-0036887,TE,JAX,2023,0,0.06355134053349565,0.07433111599478782,0.06660592169314035,0.04959879098153198,2022
2023_06_IND_JAX,00-0036971,QB,JAX,2023,0,0.19584716058785656,0.15545497927912535,0.17128715475938408,0.16099117897272952,2022
2023_06_IND_JAX,00-0036973,RB,JAX,2023,1,0.44748640803537165,0.5660552692478326,0.5131921245242326,0.4085735546379009,2022
2023_06_IND_JAX,00-0038555,RB,JAX,2023,0,0.1366325040318478,0.06336981611877494,0.08756685653957677,0.07163876160332298,2022
2023_06_IND_JAX,00-0038935,TE,JAX,2023,1,0.05026708167789007,0.06367895543944675,0.055387000436157324,0.04674576153990615,2022
2023_06_MIN_CHI,00-0024243,TE,CHI,2023,0,0.046190999393135534,0.05313500278851501,0.04506256357729751,0.046192062208787014,2022
2023_06_MIN_CHI,00-0033757,TE,CHI,2023,0,0.057886988922783766,0.05071850752871614,0.04182028945803438,0.04906751557958653,2022
2023_06_MIN_CHI,00-0034279,WR,CHI,2023,0,0.062040478035107816,0.0724208531738291,0.06540692387914988,0.05075769505721074,2022
2023_06_MIN_CHI,00-0034827,WR,CHI,2023,0,0.2511456942834813,0.24741677475229717,0.25441043034199495,0.21011967544718457,2022
2023_06_MIN_CHI,00-0036290,TE,CHI,2023,0,0.2402521977386981,0.21345109132458448,0.17094557631588012,0.19980876878712478,2022
2023_06_MIN_CHI,00-0036309,WR,CHI,2023,0,0.17024739137418432,0.1427450095833815,0.15229456080627277,0.12347476151017991,2022
2023_06_MIN_CHI,00-0036326,WR,CHI,2023,0,0.19162194589654935,0.14607419164263602,0.15363211048013917,0.11789480216202831,2022
2023_06_MIN_CHI,00-0036906,RB,CHI,2023,0,0.3188404353027169,0.2987518760213664,0.2883170311820178,0.24665127645740087,2022
2023_06_MIN_CHI,00-0036945,QB,CHI,2023,0,0.2220032767668223,0.17092970218355627,0.1786946406682753,0.23515127853539758,2022
2023_06_MIN_CHI,00-0037745,WR,CHI,2023,0,0.020304794043005225,0.03618510039484958,0.030889571106680745,0.04693228796985417,2022
2023_06_MIN_CHI,00-0038941,WR,CHI,2023,0,0.07806483586145652,0.04940644657670559,0.04504347222345222,0.06806984741412027,2022
2023_06_MIN_CHI,00-0039021,RB,CHI,2023,0,0.20273114174947693,0.10381712345925069,0.10138462849627225,0.1410075176406043,2022
2023_06_MIN_CHI,00-0029604,QB,MIN,2023,0,0.1279425908614028,0.10764847644801338,0.07713003404098985,0.07846897984790722,2022
2023_06_MIN_CHI,00-0033246,TE,MIN,2023,0,0.031929105023139726,0.04956827974982176,0.04428210085714276,0.04709992571709696,2022
2023_06_MIN_CHI,00-0034646,WR,MIN,2023,0,0.04979405460521236,0.05027863815920461,0.04398224223375764,0.047641590621175074,2022
2023_06_MIN_CHI,00-0034972,RB,MIN,2023,0,0.4786292663880488,0.4316504911947626,0.48228065900699324,0.3821602764353087,2022
2023_06_MIN_CHI,00-0035229,TE,MIN,2023,0,0.24072747815833817,0.2527404461422956,0.26631975365940413,0.25498779957888584,2022
2023_06_MIN_CHI,00-0035249,TE,MIN,2023,0,0.08374076220442261,0.07993539057117328,0.08041148449865122,0.06937812929668147,2022
2023_06_MIN_CHI,00-0036322,WR,MIN,2023,0,0.303451969090461,0.3638840130826245,0.3476286521209335,0.3295883577177494,2022
2023_06_MIN_CHI,00-0036345,WR,MIN,2023,0,0.1992107840781594,0.2176717521674694,0.20622522042665764,0.20414078472018388,2022
2023_06_MIN_CHI,00-0036414,RB,MIN,2023,0,0.21569759442546743,0.1379805615498395,0.12871515853568272,0.1437982893002997,2022
2023_06_MIN_CHI,00-0037276,RB,MIN,2023,0,0.08501022263617974,0.06064578282303678,0.06927519781477164,0.06522440893846533,2022
2023_06_MIN_CHI,00-0038994,WR,MIN,2023,1,0.19415478344116444,0.17851510127269657,0.16786443109723606,0.19807408519311098,2022
2023_06_NE_LV,00-0031345,QB,LV,2023,0,0.15658835250472514,0.13000511876226464,0.1182723961324976,0.1349731164194136,2022
2023_06_NE_LV,00-0031381,WR,LV,2023,0,0.3193750828788846,0.35876074338964054,0.38119144350419815,0.31531731121172263,2022
2023_06_NE_LV,00-0031763,WR,LV,2023,0,0.044899351617550876,0.049672033276549475,0.045381682855283136,0.04723554807995504,2022
2023_06_NE_LV,00-0032104,RB,LV,2023,0,0.07120439472251838,0.058630670924992204,0.06305521830816686,0.060096978728191267,2022
2023_06_NE_LV,00-0032392,TE,LV,2023,0,0.08427889143245137,0.09098017336054298,0.0889387058005679,0.07006440473542941,2022
2023_06_NE_LV,00-0034960,WR,LV,2023,1,0.2768046264142803,0.3512851660476815,0.32681547189624244,0.2867291217495622,2022
2023_06_NE_LV,00-0034983,WR,LV,2023,0,0.08801523127091704,0.08736287080735627,0.08085231994868361,0.0730288746816138,2022
2023_06_NE_LV,00-0035700,RB,LV,2023,0,0.4836884546457907,0.6182207644004596,0.5747323730803986,0.3692440349800633,2022
2023_06_NE_LV,00-0035726,RB,LV,2023,0,0.035742204695159874,0.05561376880972683,0.05778670851212247,0.046192062208787014,2022
2023_06_NE_LV,00-0038040,RB,LV,2023,0,0.08232270081901583,0.05987679581751437,0.07848170474313512,0.07619966630542074,2022
2023_06_NE_LV,00-0038563,WR,LV,2023,0,0.06924889495597852,0.04679789940041429,0.06924912799162795,0.05326764933041854,2022
2023_06_NE_LV,00-0038579,QB,LV,2023,0,0.15790101457335215,0.12694059174437078,0.2260377003635168,0.12361670835243296,2022
2023_06_NE_LV,00-0039066,TE,LV,2023,0,0.06840392579902432,0.08360265359826896,0.08529555403599133,0.055243599754570105,2022
2023_06_NE_LV,00-0031547,WR,NE,2023,0,0.1777656496714165,0.1674210513531744,0.17885733531292675,0.17069194008480393,2022
2023_06_NE_LV,00-0032200,WR,NE,2023,0,0.06343986236987242,0.03730913025759055,0.037624758491904345,0.05680883040495079,2022
2023_06_NE_LV,00-0033045,RB,NE,2023,1,0.2358877084086406,0.15208083486004115,0.1468865244050501,0.17677615050905446,2022
2023_06_NE_LV,00-0033090,TE,NE,2023,0,0.16355000655863583,0.13750478684239786,0.19940899013600066,0.17445217780028285,2022
2023_06_NE_LV,00-0033307,WR,NE,2023,0,0.19164155462081445,0.11878206340047122,0.1399431469769669,0.17791599357633686,2022
2023_06_NE_LV,00-0033439,TE,NE,2023,0,0.0832973232307882,0.045334623943781176,0.0782454710593776,0.06538215184490039,2022
2023_06_NE_LV,00-0033857,WR,NE,2023,0,0.14247896029043394,0.09978391311319246,0.10180000286628378,0.13083215794057373,2022
2023_06_NE_LV,00-0034829,TE,NE,2023,0,0.11106360711505725,0.07788721822892226,0.08874169154008986,0.117853889712126,2022
2023_06_NE_LV,00-0036875,RB,NE,2023,1,0.36450412404859767,0.35703855272791707,0.3501980738711331,0.29866232676423576,2022
2023_06_NE_LV,00-0036972,QB,NE,2023,0,0.11504631731803605,0.08913131347390417,0.0745855353773197,0.0964201467153847,2022
2023_06_NE_LV,00-0038621,WR,NE,2023,0,0.09671411039402977,0.05662054970123087,0.058702915080536246,0.0834747475962233,2022
2023_06_NO_HOU,00-0030431,WR,HOU,2023,1,0.24986477337438306,0.1696652213010633,0.19769039320687026,0.1870058180165197,2022
2023_06_NO_HOU,00-0034208,RB,HOU,2023,0,0.04510203569318394,0.048307024920945456,0.05304192914291701,0.046317987880113265,2022
2023_06_NO_HOU,00-0034383,TE,HOU,2023,1,0.19379558317050405,0.13223664209258873,0.1255839880394308,0.16811092640514771,2022
2023_06_NO_HOU,00-0035250,RB,HOU,2023,0,0.16238092197001275,0.0991499614372698,0.11449590757520686,0.08270405754956943,2022
2023_06_NO_HOU,00-0036554,WR,HOU,2023,0,0.23609097708023197,0.19149283899094158,0.20192337672032248,0.1636932218266012,2022
2023_06_NO_HOU,00-0036556,TE,HOU,2023,0,0.06041653704784422,0.04960603922447159,0.03389403890225681,0.05976076808845824,2022
2023_06_NO_HOU,00-0037258,RB,HOU,2023,0,0.4045119933170025,0.35446368181419063,0.39988169301558585,0.3332034362223594,2022
2023_06_NO_HOU,00-0037277,TE,HOU,2023,0,0.05234276079271094,0.056712114269937185,0.04636707776843147,0.04508831951726653,2022
2023_06_NO_HOU,00-0037614,WR,HOU,2023,0,0.07051377613245702,0.056363329682469335,0.057804727944762005,0.05490326516989785,2022
2023_06_NO_HOU,00-0038618,WR,HOU,2023,0,0.02458371738813736,0.03990381517385808,0.040247043900380315,0.04672599515629997,2022
2023_06_NO_HOU,00-0038977,WR,HOU,2023,0,0.20187256506378537,0.14210503093713245,0.14742047780766337,0.14497017578418292,2022
2023_06_NO_HOU,00-0039163,QB,HOU,2023,0,0.15253080861334523,0.1061586752171431,0.07729833293267298,0.105443332589159,2022
2023_06_NO_HOU,00-0027696,TE,NO,2023,0,0.03804731161362418,0.04630558915732814,0.04484735493017537,0.05293538182254129,2022
2023_06_NO_HOU,00-0031280,QB,NO,2023,0,0.08002678467304314,0.08307025074692584,0.06014781829931038,0.07260701655973821,2022
2023_06_NO_HOU,00-0031503,QB,NO,2023,0,0.02731853268477602,0.027466152834982924,0.013590567600732009,0.04566067929187874,2022
2023_06_NO_HOU,00-0032765,WR,NO,2023,0,0.21163190224014206,0.2049733950527644,0.23049301482616177,0.23196029013352074,2022
2023_06_NO_HOU,00-0033357,TE,NO,2023,0,0.1302493523404229,0.0939170328464321,0.06107833784526062,0.08002342091335349,2022
2023_06_NO_HOU,00-0033906,RB,NO,2023,0,0.42601868838330614,0.4780382685633086,0.401434189745239,0.36592344011616684,2022
2023_06_NO_HOU,00-0034317,WR,NO,2023,0,0.04487852871560283,0.051354199360955255,0.05348907101532895,0.053104743573010954,2022
2023_06_NO_HOU,00-0034981,TE,NO,2023,0,0.0750919460006968,0.08510940210933406,0.08289905149092666,0.06921851300102605,2022
2023_06_NO_HOU,00-0035860,RB,NO,2023,0,0.1991797934612234,0.14279988371338914,0.15729426453994194,0.18692423512593076,2022
2023_06_NO_HOU,00-0036040,TE,NO,2023,0,0.1284805624242531,0.14142884409340933,0.17628601344907144,0.1342022129287456,2022
2023_06_NO_HOU,00-0036364,WR,NO,2023,0,0.0304256287668756,0.055496840511312054,0.04511313060819063,0.04733001817036398,2022
2023_06_NO_HOU,00-0037239,WR,NO,2023,0,0.2401091880585251,0.25727023949534733,0.2939847444969542,0.2524376204475578,2022
2023_06_NO_HOU,00-0037545,WR,NO,2023,1,0.14147966285876334,0.12974616831175026,0.1304502268424825,0.1900587773642825,2022
2023_06_NO_HOU,00-0038551,RB,NO,2023,0,0.1775174652516216,0.13721136549784288,0.13313334541520958,0.1307327458571919,2022
2023_06_NYG_BUF,00-0030513,RB,BUF,2023,0,0.23164211053695993,0.12611062629735437,0.14993482625904694,0.10797486802448714,2022
2023_06_NYG_BUF,00-0031588,WR,BUF,2023,0,0.42098504801274506,0.39756425108280224,0.3647796840781245,0.4004940462479138,2022
2023_06_NYG_BUF,00-0034487,WR,BUF,2023,0,0.1391473121749407,0.10978791538745336,0.0886119459427735,0.08735682930761715,2022
2023_06_NYG_BUF,00-0034577,QB,BUF,2023,0,0.08051523889347734,0.00024546014883707013,0.0029652742874651254,0.06966928318513074,2022
2023_06_NYG_BUF,00-0034857,QB,BUF,2023,0,0.22906913721097577,0.1690554256170512,0.1600818736077308,0.16675388268988303,2022
2023_06_NYG_BUF,00-0035215,WR,BUF,2023,1,0.15963474729516247,0.10160852337483016,0.08193346272219791,0.11123410489294663,2022
2023_06_NYG_BUF,00-0035657,RB,BUF,2023,0,0.19110019311977322,0.11021646678175283,0.13729103969669756,0.088235657365752,2022
2023_06_NYG_BUF,00-0035689,TE,BUF,2023,0,0.2327599313466343,0.2003635169593929,0.21379301464899558,0.15055781817333724,2022
2023_06_NYG_BUF,00-0036187,RB,BUF,2023,0,0.03848130796436555,0.07083233724044341,0.09366528786464955,0.05675857330621744,2022
2023_06_NYG_BUF,00-0036196,WR,BUF,2023,0,0.2906950143368858,0.2920165870766481,0.2457719967720201,0.25991472320170506,2022
2023_06_NYG_BUF,00-0037248,RB,BUF,2023,0,0.4860795747785812,0.42585725310464084,0.41695945773198334,0.35562817914380584,2022
2023_06_NYG_BUF,00-0037261,WR,BUF,2023,0,0.07295892188101627,0.07927877783000903,0.06710721331065372,0.056831419725857826,2022
2023_06_NYG_BUF,00-0038933,TE,BUF,2023,0,0.20811018942359694,0.17516146283625167,0.19795695758285636,0.16432624292193676,2022
2023_06_NYG_BUF,00-0028118,QB,NYG,2023,0,0.036432588963969614,0.01761365365650051,0.015867216970632404,0.054316983766246024,2022
2023_06_NYG_BUF,00-0031610,TE,NYG,2023,0,0.18278086737132515,0.1218677859276654,0.12568026822317482,0.15440858498166643,2022
2023_06_NYG_BUF,00-0032385,WR,NYG,2023,0,0.039682343818962296,0.02889528100635364,0.030213613228935773,0.05238934589492848,2022
2023_06_NYG_BUF,00-0033308,RB,NYG,2023,0,0.1667490967686801,0.09601180897314239,0.10081853822963212,0.16231484895398746,2022
2023_06_NYG_BUF,00-0035535,WR,NYG,2023,0,0.1428007713510444,0.10237388611577898,0.11835053548696346,0.1316763053814636,2022
2023_06_NYG_BUF,00-0035639,WR,NYG,2023,0,0.13873712236823366,0.0695457062248755,0.0588759392248696,0.13836491810865897,2022
2023_06_NYG_BUF,00-0035710,QB,NYG,2023,0,0.18122702985400352,0.07598971467224473,0.13156644377071908,0.18912349799893902,2022
2023_06_NYG_BUF,00-0036165,WR,NYG,2023,0,0.09853659937363424,0.06330231038790778,0.05341282448232556,0.10352111486757541,2022
2023_06_NYG_BUF,00-0036569,RB,NYG,2023,0,0.09044212262306783,0.03864205077929019,0.04859260780577761,0.07715641205645463,2022
2023_06_NYG_BUF,00-0038115,TE,NYG,2023,0,0.04093315680652887,0.041003221274428944,0.033987585473246894,0.044765132584537834,2022
2023_06_NYG_BUF,00-0038117,WR,NYG,2023,0,0.15844267785356392,0.08813080728724945,0.1381169467254228,0.1296734087109303,2022
2023_06_NYG_BUF,00-0038396,RB,NYG,2023,0,0.05811847196481734,0.025294185435811124,0.039695780470108834,0.06377119259770284,2022
2023_06_NYG_BUF,00-0038938,WR,NYG,2023,0,0.0586231637897382,0.04536728026621129,0.04665226550176348,0.051235375685717593,2022
2023_06_PHI_NYJ,00-0028002,WR,NYJ,2023,0,0.08209196981373579,0.06198766777634144,0.06163652069912211,0.0616752584161846,2022
2023_06_PHI_NYJ,00-0032134,TE,NYJ,2023,0,0.07855701631314638,0.06407253197652316,0.051260596407693156,0.08282759248425672,2022
2023_06_PHI_NYJ,00-0033893,RB,NYJ,2023,0,0.21606269629351993,0.12090882489570184,0.13454701056530627,0.11424717480059667,2022
2023_06_PHI_NYJ,00-0034270,TE,NYJ,2023,0,0.17150834090344147,0.12772781213709952,0.14985141883267714,0.14488229441128228,2022
2023_06_PHI_NYJ,00-0034433,RB,NYJ,2023,0,0.06169397931707421,0.037806607821498237,0.061052555379754965,0.06435189691114214,2022
2023_06_PHI_NYJ,00-0034521,WR,NYJ,2023,0,0.16619584229876283,0.15317843501355782,0.15132631370035343,0.15713167393260746,2022
2023_06_PHI_NYJ,00-0036924,RB,NYJ,2023,0,0.10044652609162452,0.06466505131446187,0.0569229619582504,0.08293416043604908,2022
2023_06_PHI_NYJ,00-0037013,QB,NYJ,2023,0,0.12402689296710845,0.09390772635655452,0.07842850749627578,0.1030959362609318,2022
